[1] "How metabolitees are associated with perceived safety? (permute within patients)"
[1] "Positively associated:"
                            Variables index correlation      qvalue pvalue
M2.53_313.1187m.z   M2.53_313.1187m.z  3804  -0.2688773 0.020800218  0.003
M10.41_483.3106m.z M10.41_483.3106m.z  6340  -0.2687092 0.008547779  0.001
M8.03_229.1181m.z   M8.03_229.1181m.z  4690  -0.2684900 0.020800218  0.003
M11.42_429.1979m.z M11.42_429.1979m.z  4622  -0.2682791 0.008547779  0.001
M10.76_143.0813m.z M10.76_143.0813m.z  2175  -0.2682373 0.008547779  0.001
M1.12_183.1026m.z   M1.12_183.1026m.z  2162  -0.2678700 0.026028689  0.004
M11.80_315.2327m.z M11.80_315.2327m.z  5124  -0.2678333 0.026028689  0.004
M11.79_690.5202n     M11.79_690.5202n   940  -0.2667525 0.020800218  0.003
M8.56_313.0562m.z   M8.56_313.0562m.z  2662  -0.2666695 0.015211976  0.002
M12.87_403.2122m.z M12.87_403.2122m.z   641  -0.2665725 0.000000000  0.000
M7.31_235.0721m.z   M7.31_235.0721m.z   611  -0.2662645 0.008547779  0.001
M3.33_309.2796m.z   M3.33_309.2796m.z  3771  -0.2659188 0.015211976  0.002
M0.66_235.0723m.z   M0.66_235.0723m.z  3404  -0.2656713 0.008547779  0.001
M11.96_533.3491m.z M11.96_533.3491m.z  3290  -0.2654635 0.026028689  0.004
M7.41_192.0665m.z   M7.41_192.0665m.z  6062  -0.2654446 0.020800218  0.003
M10.48_603.1681m.z M10.48_603.1681m.z  3272  -0.2651264 0.020800218  0.003
M6.77_574.2038m.z   M6.77_574.2038m.z  2520  -0.2650169 0.026028689  0.004
M16.66_102.0549m.z M16.66_102.0549m.z  1735  -0.2643322 0.030830097  0.005
M10.32_460.2813n     M10.32_460.2813n  2465  -0.2634359 0.020800218  0.003
M2.03_253.1068m.z   M2.03_253.1068m.z  5717  -0.2628576 0.020800218  0.003
M6.90_574.2038m.z   M6.90_574.2038m.z  2032  -0.2628224 0.015211976  0.002
M6.77_278.1032m.z   M6.77_278.1032m.z  4504  -0.2627711 0.026028689  0.004
M7.46_183.1389m.z   M7.46_183.1389m.z  4494  -0.2615880 0.030830097  0.005
M8.88_185.0818m.z   M8.88_185.0818m.z  6142  -0.2614279 0.026028689  0.004
M11.96_783.6356m.z M11.96_783.6356m.z  2212  -0.2606627 0.030830097  0.005
M5.18_562.2515m.z   M5.18_562.2515m.z  3531  -0.2603516 0.026028689  0.004
M2.52_203.0824m.z   M2.52_203.0824m.z  4624  -0.2602097 0.026028689  0.004
M7.54_314.1270n       M7.54_314.1270n  1950  -0.2599221 0.015211976  0.002
M7.93_104.0706m.z   M7.93_104.0706m.z  1123  -0.2599216 0.026028689  0.004
M7.04_567.3176m.z   M7.04_567.3176m.z  2454  -0.2597911 0.015211976  0.002
M6.11_153.0920m.z   M6.11_153.0920m.z  5363  -0.2593878 0.026028689  0.004
M8.27_265.1417m.z   M8.27_265.1417m.z  4390  -0.2587088 0.035316033  0.006
M0.77_286.0725m.z   M0.77_286.0725m.z  3149  -0.2581060 0.030830097  0.005
M2.46_123.0450m.z   M2.46_123.0450m.z  1643  -0.2580776 0.035316033  0.006
M10.21_190.0953n     M10.21_190.0953n   120  -0.2571979 0.039517333  0.007
M11.56_545.2041m.z M11.56_545.2041m.z  3560  -0.2569321 0.015211976  0.002
M7.71_121.1022m.z   M7.71_121.1022m.z  5550  -0.2564632 0.008547779  0.001
M4.03_198.1135m.z   M4.03_198.1135m.z  3477  -0.2564626 0.047199835  0.009
M2.04_195.0660m.z   M2.04_195.0660m.z  1339  -0.2559734 0.008547779  0.001
M7.55_134.0280m.z   M7.55_134.0280m.z  4018  -0.2559298 0.026028689  0.004
M1.23_267.1963m.z   M1.23_267.1963m.z  1710  -0.2554395 0.030830097  0.005
M7.75_315.1331m.z   M7.75_315.1331m.z  1348  -0.2551355 0.015211976  0.002
M6.32_185.1182m.z   M6.32_185.1182m.z  2628  -0.2550906 0.020800218  0.003
M3.86_247.0279m.z   M3.86_247.0279m.z  5389  -0.2550504 0.026028689  0.004
M1.14_191.1076m.z   M1.14_191.1076m.z  2999  -0.2545470 0.035316033  0.006
M10.82_317.2076m.z M10.82_317.2076m.z  3399  -0.2544736 0.015211976  0.002
M3.06_307.2639m.z   M3.06_307.2639m.z  4470  -0.2544705 0.026028689  0.004
M7.01_325.1290m.z   M7.01_325.1290m.z  5399  -0.2540617 0.035316033  0.006
M1.96_182.0581n       M1.96_182.0581n  6060  -0.2533309 0.035316033  0.006
M5.31_426.3573m.z   M5.31_426.3573m.z   657  -0.2531788 0.043612017  0.008
M2.30_172.0403m.z   M2.30_172.0403m.z  4729  -0.2531223 0.035316033  0.006
M7.92_488.0963n       M7.92_488.0963n  4270  -0.2526783 0.020800218  0.003
M10.39_246.1616n     M10.39_246.1616n  2793  -0.2524750 0.015211976  0.002
M7.74_255.1124m.z   M7.74_255.1124m.z  5570  -0.2520165 0.039517333  0.007
M7.88_183.1025m.z   M7.88_183.1025m.z  3431  -0.2517619 0.026028689  0.004
M16.66_164.0739m.z M16.66_164.0739m.z  2624  -0.2513634 0.030830097  0.005
M0.96_320.2347n       M0.96_320.2347n   364  -0.2509085 0.030830097  0.005
M12.88_445.2543m.z M12.88_445.2543m.z   140  -0.2507594 0.026028689  0.004
M7.86_311.0570m.z   M7.86_311.0570m.z  6052  -0.2506716 0.035316033  0.006
M2.47_331.2637m.z   M2.47_331.2637m.z  5583  -0.2503640 0.026028689  0.004
M7.30_146.0599m.z   M7.30_146.0599m.z  1020  -0.2502506 0.015211976  0.002
M2.44_203.0824m.z   M2.44_203.0824m.z  4711  -0.2500512 0.043612017  0.008
M4.43_199.0611m.z   M4.43_199.0611m.z  4656  -0.2499484 0.035316033  0.006
M4.98_180.0665m.z   M4.98_180.0665m.z  4892  -0.2499124 0.030830097  0.005
M7.67_574.2040m.z   M7.67_574.2040m.z  1237  -0.2498952 0.020800218  0.003
M0.97_197.1545m.z   M0.97_197.1545m.z   612  -0.2498611 0.050726837  0.010
M3.76_211.0974m.z   M3.76_211.0974m.z  4578  -0.2496326 0.035316033  0.006
M10.80_293.2121m.z M10.80_293.2121m.z  3480  -0.2495249 0.047199835  0.009
M2.87_166.0722m.z   M2.87_166.0722m.z  4293  -0.2494462 0.030830097  0.005
M7.84_397.1583n       M7.84_397.1583n  1972  -0.2489616 0.008547779  0.001
M0.59_331.0444m.z   M0.59_331.0444m.z   600  -0.2489323 0.047199835  0.009
M11.41_303.2310m.z M11.41_303.2310m.z  3267  -0.2484478 0.039517333  0.007
M11.00_371.1895m.z M11.00_371.1895m.z  4142  -0.2484467 0.050726837  0.010
M2.64_223.0770m.z   M2.64_223.0770m.z  1367  -0.2480980 0.050726837  0.010
M5.12_303.0581m.z   M5.12_303.0581m.z  3198  -0.2479435 0.054493760  0.011
M7.66_580.1723n       M7.66_580.1723n  1095  -0.2477520 0.020800218  0.003
M0.61_353.0262m.z   M0.61_353.0262m.z  1630  -0.2476475 0.043612017  0.008
M8.96_169.1233m.z   M8.96_169.1233m.z  1532  -0.2475585 0.047199835  0.009
M7.11_132.0245n       M7.11_132.0245n   403  -0.2475312 0.026028689  0.004
M10.24_423.1470m.z M10.24_423.1470m.z  2101  -0.2471840 0.030830097  0.005
M8.57_307.1186m.z   M8.57_307.1186m.z  4447  -0.2471621 0.035316033  0.006
M6.57_259.0278m.z   M6.57_259.0278m.z  3148  -0.2470451 0.039517333  0.007
M5.97_274.1537m.z   M5.97_274.1537m.z  5762  -0.2465128 0.061614179  0.013
M14.26_289.1504m.z M14.26_289.1504m.z  1822  -0.2463711 0.015211976  0.002
M6.50_175.0786m.z   M6.50_175.0786m.z  5745  -0.2463043 0.065043160  0.014
M2.90_275.0996m.z   M2.90_275.0996m.z  4132  -0.2460505 0.050726837  0.010
M7.74_259.0784m.z   M7.74_259.0784m.z  5536  -0.2455736 0.047199835  0.009
M5.14_218.0549n       M5.14_218.0549n  3881  -0.2452215 0.035316033  0.006
M5.63_463.1835n       M5.63_463.1835n  1405  -0.2449206 0.043612017  0.008
M9.20_287.2210m.z   M9.20_287.2210m.z  3623  -0.2448183 0.030830097  0.005
M8.89_143.0816m.z   M8.89_143.0816m.z  2685  -0.2446249 0.050726837  0.010
M0.96_304.2398n       M0.96_304.2398n    74  -0.2443193 0.050726837  0.010
M6.58_243.0330m.z   M6.58_243.0330m.z  2128  -0.2441128 0.039517333  0.007
M7.74_269.1294m.z   M7.74_269.1294m.z  5873  -0.2439738 0.050726837  0.010
M7.44_425.1814m.z   M7.44_425.1814m.z  3884  -0.2436218 0.047199835  0.009
M2.14_243.0507m.z   M2.14_243.0507m.z  3515  -0.2434666 0.050726837  0.010
M10.48_551.3040m.z M10.48_551.3040m.z  2467  -0.2434599 0.026028689  0.004
M5.77_165.9789m.z   M5.77_165.9789m.z  5238  -0.2432024 0.039517333  0.007
M0.63_173.0089m.z   M0.63_173.0089m.z  1843  -0.2431687 0.054493760  0.011
M11.04_446.3025n     M11.04_446.3025n  3479  -0.2431245 0.043612017  0.008
M2.62_134.0578n       M2.62_134.0578n   145  -0.2428107 0.043612017  0.008
M7.92_179.1077m.z   M7.92_179.1077m.z  4587  -0.2424719 0.026028689  0.004
M9.99_443.1632m.z   M9.99_443.1632m.z  5072  -0.2422809 0.047199835  0.009
M10.73_190.0957n     M10.73_190.0957n   212  -0.2420280 0.035316033  0.006
M8.12_244.0586n       M8.12_244.0586n   485  -0.2420179 0.039517333  0.007
M10.10_423.3344n     M10.10_423.3344n   980  -0.2415560 0.061614179  0.013
M11.79_271.2627m.z M11.79_271.2627m.z   995  -0.2412728 0.043612017  0.008
M11.31_232.1292m.z M11.31_232.1292m.z  3802  -0.2409167 0.043612017  0.008
M11.79_238.2295n     M11.79_238.2295n   572  -0.2406887 0.043612017  0.008
M5.78_442.3526m.z   M5.78_442.3526m.z  4219  -0.2405095 0.039517333  0.007
M2.57_203.0823m.z   M2.57_203.0823m.z  4812  -0.2399557 0.043612017  0.008
M6.92_259.0278m.z   M6.92_259.0278m.z  3600  -0.2399295 0.035316033  0.006
M1.25_261.0725m.z   M1.25_261.0725m.z  6282  -0.2397563 0.039517333  0.007
M6.30_134.0611m.z   M6.30_134.0611m.z  4722  -0.2396584 0.035316033  0.006
M5.19_150.0559m.z   M5.19_150.0559m.z  6125  -0.2394594 0.030830097  0.005
M8.48_261.1441m.z   M8.48_261.1441m.z  6041  -0.2394489 0.050726837  0.010
M7.73_449.3134n       M7.73_449.3134n  3913  -0.2391618 0.050726837  0.010
M7.90_149.0970m.z   M7.90_149.0970m.z  3210  -0.2388063 0.050726837  0.010
M11.79_330.2765n     M11.79_330.2765n    47  -0.2386968 0.047199835  0.009
M5.34_424.3417m.z   M5.34_424.3417m.z   808  -0.2382970 0.054493760  0.011
M11.96_280.2398n     M11.96_280.2398n    33  -0.2380411 0.061614179  0.013
M3.18_187.0709m.z   M3.18_187.0709m.z  4559  -0.2377723 0.075926160  0.017
M6.29_274.1539m.z   M6.29_274.1539m.z  4522  -0.2376581 0.061614179  0.013
M0.81_182.0576m.z   M0.81_182.0576m.z  4964  -0.2376306 0.039517333  0.007
M11.31_392.2464n     M11.31_392.2464n  1665  -0.2369168 0.035316033  0.006
M3.86_99.0451m.z     M3.86_99.0451m.z  6150  -0.2367376 0.047199835  0.009
M8.12_155.0712m.z   M8.12_155.0712m.z  1427  -0.2366613 0.054493760  0.011
M3.35_138.0560m.z   M3.35_138.0560m.z  2594  -0.2366521 0.047199835  0.009
M1.00_172.0403m.z   M1.00_172.0403m.z  1139  -0.2363664 0.039517333  0.007
M8.35_195.1026m.z   M8.35_195.1026m.z  5908  -0.2363465 0.047199835  0.009
M8.22_331.1760m.z   M8.22_331.1760m.z  1676  -0.2363460 0.054493760  0.011
M1.19_207.1103m.z   M1.19_207.1103m.z  1679  -0.2355180 0.043612017  0.008
M8.54_143.0815m.z   M8.54_143.0815m.z  1272  -0.2353094 0.047199835  0.009
M7.74_313.1197m.z   M7.74_313.1197m.z   737  -0.2348060 0.050726837  0.010
M9.04_286.1430m.z   M9.04_286.1430m.z   858  -0.2347626 0.054493760  0.011
M7.99_352.0857m.z   M7.99_352.0857m.z  2897  -0.2332636 0.054493760  0.011
M8.25_105.0192m.z   M8.25_105.0192m.z   677  -0.2331505 0.050726837  0.010
M1.27_313.1190m.z   M1.27_313.1190m.z   791  -0.2330638 0.043612017  0.008
M7.61_364.1210m.z   M7.61_364.1210m.z   979  -0.2329096 0.054493760  0.011
M5.10_150.0559m.z   M5.10_150.0559m.z  5791  -0.2325264 0.054493760  0.011
M8.12_168.0426n       M8.12_168.0426n  3057  -0.2322888 0.068684211  0.015
M11.32_112.9371m.z M11.32_112.9371m.z   378  -0.2321596 0.078731405  0.018
M11.06_415.2078m.z M11.06_415.2078m.z  6089  -0.2318104 0.047199835  0.009
M8.33_189.0954m.z   M8.33_189.0954m.z  5868  -0.2316558 0.047199835  0.009
M0.96_281.2482m.z   M0.96_281.2482m.z     7  -0.2316138 0.050726837  0.010
M7.80_184.0368m.z   M7.80_184.0368m.z  5260  -0.2314501 0.054493760  0.011
M1.29_315.1336m.z   M1.29_315.1336m.z   461  -0.2311584 0.039517333  0.007
M7.30_124.0523n       M7.30_124.0523n  2353  -0.2311020 0.039517333  0.007
M13.25_212.1288m.z M13.25_212.1288m.z  6190  -0.2302224 0.065043160  0.014
M1.98_209.1181m.z   M1.98_209.1181m.z  3693  -0.2299812 0.054493760  0.011
M5.30_274.1540m.z   M5.30_274.1540m.z  5545  -0.2298568 0.065043160  0.014
M6.58_467.2111m.z   M6.58_467.2111m.z  2719  -0.2296731 0.061614179  0.013
M2.11_229.0579m.z   M2.11_229.0579m.z  6047  -0.2295736 0.061614179  0.013
M10.21_424.1540n     M10.21_424.1540n  1050  -0.2293723 0.058132723  0.012
M12.51_119.0815m.z M12.51_119.0815m.z  2452  -0.2293154 0.068684211  0.015
M1.21_232.1538m.z   M1.21_232.1538m.z  1133  -0.2291131 0.058132723  0.012
M10.81_335.0472m.z M10.81_335.0472m.z  3511  -0.2287611 0.078731405  0.018
M11.57_199.1338m.z M11.57_199.1338m.z  4404  -0.2283855 0.054493760  0.011
M6.28_387.2021m.z   M6.28_387.2021m.z  5097  -0.2282290 0.068684211  0.015
M2.32_203.0824m.z   M2.32_203.0824m.z  4850  -0.2282177 0.058132723  0.012
M7.45_462.1766m.z   M7.45_462.1766m.z  1203  -0.2281447 0.061614179  0.013
M7.44_361.1999m.z   M7.44_361.1999m.z  2625  -0.2277489 0.050726837  0.010
M2.80_180.0647n       M2.80_180.0647n  6153  -0.2272990 0.075926160  0.017
M7.22_411.2021m.z   M7.22_411.2021m.z  4453  -0.2271933 0.068684211  0.015
M7.29_250.1177m.z   M7.29_250.1177m.z   512  -0.2269578 0.047199835  0.009
M3.15_107.0502m.z   M3.15_107.0502m.z  5004  -0.2268396 0.072017009  0.016
M11.96_302.2217n     M11.96_302.2217n    95  -0.2268094 0.072017009  0.016
M5.33_223.0770m.z   M5.33_223.0770m.z  3241  -0.2267760 0.090787524  0.022
M10.93_550.2449m.z M10.93_550.2449m.z  1566  -0.2266637 0.078731405  0.018
M7.29_219.0762m.z   M7.29_219.0762m.z  1594  -0.2266284 0.072017009  0.016
M11.41_187.0974m.z M11.41_187.0974m.z  2180  -0.2265399 0.015211976  0.002
M7.75_298.1562n       M7.75_298.1562n  2654  -0.2261898 0.043612017  0.008
M5.39_168.0427n       M5.39_168.0427n  4492  -0.2258120 0.043612017  0.008
M6.86_198.1134m.z   M6.86_198.1134m.z  5272  -0.2257433 0.054493760  0.011
M8.37_229.1443m.z   M8.37_229.1443m.z  1467  -0.2256446 0.065043160  0.014
M11.94_170.0924m.z M11.94_170.0924m.z   381  -0.2256273 0.054493760  0.011
M8.24_354.1645n       M8.24_354.1645n  2998  -0.2255314 0.061614179  0.013
M2.65_187.0864m.z   M2.65_187.0864m.z  6309  -0.2248331 0.078731405  0.018
M3.47_211.0974m.z   M3.47_211.0974m.z  4626  -0.2247430 0.084793057  0.020
M1.67_288.1180m.z   M1.67_288.1180m.z  5903  -0.2246372 0.061614179  0.013
M4.37_174.0549m.z   M4.37_174.0549m.z  2631  -0.2244387 0.058132723  0.012
M10.30_204.1228m.z M10.30_204.1228m.z  4479  -0.2243798 0.075926160  0.017
M7.22_179.0046m.z   M7.22_179.0046m.z  2147  -0.2238309 0.050726837  0.010
M12.88_297.2781m.z M12.88_297.2781m.z  3473  -0.2231865 0.068684211  0.015
M0.98_260.0537m.z   M0.98_260.0537m.z  4974  -0.2228320 0.058132723  0.012
M2.84_193.1230m.z   M2.84_193.1230m.z  5773  -0.2227802 0.078731405  0.018
M10.21_102.0550m.z M10.21_102.0550m.z  2729  -0.2226121 0.075926160  0.017
M5.69_169.1233m.z   M5.69_169.1233m.z  4358  -0.2223941 0.087686391  0.021
M9.60_311.1511n       M9.60_311.1511n  3376  -0.2223323 0.054493760  0.011
M0.98_286.1435m.z   M0.98_286.1435m.z   557  -0.2219234 0.078731405  0.018
M12.65_293.2483m.z M12.65_293.2483m.z  4070  -0.2218083 0.072017009  0.016
M4.94_752.5196m.z   M4.94_752.5196m.z  2883  -0.2215755 0.098925234  0.025
M1.55_211.1700m.z   M1.55_211.1700m.z  4120  -0.2215612 0.068684211  0.015
M3.65_363.0935m.z   M3.65_363.0935m.z  5033  -0.2209627 0.087686391  0.021
M1.17_199.9781m.z   M1.17_199.9781m.z  4047  -0.2209198 0.072017009  0.016
M6.07_289.1209m.z   M6.07_289.1209m.z  4925  -0.2204776 0.058132723  0.012
M2.69_193.1233m.z   M2.69_193.1233m.z  5761  -0.2198686 0.087686391  0.021
M12.36_204.1229m.z M12.36_204.1229m.z  4605  -0.2197364 0.081864993  0.019
M7.31_225.1131m.z   M7.31_225.1131m.z  2104  -0.2196169 0.065043160  0.014
M1.43_295.2640m.z   M1.43_295.2640m.z  5366  -0.2195243 0.098925234  0.025
M7.22_225.0767m.z   M7.22_225.0767m.z  3980  -0.2194721 0.087686391  0.021
M6.75_204.0664m.z   M6.75_204.0664m.z  5788  -0.2193654 0.072017009  0.016
M9.47_163.1480m.z   M9.47_163.1480m.z  5566  -0.2192199 0.096166562  0.024
M8.37_259.1899m.z   M8.37_259.1899m.z  4383  -0.2191562 0.072017009  0.016
M3.52_261.0071m.z   M3.52_261.0071m.z  4548  -0.2191511 0.078731405  0.018
M1.56_265.1809m.z   M1.56_265.1809m.z  5656  -0.2182803 0.061614179  0.013
M8.42_429.1900m.z   M8.42_429.1900m.z  4697  -0.2176696 0.084793057  0.020
M7.55_347.1506m.z   M7.55_347.1506m.z  4917  -0.2176062 0.068684211  0.015
M6.32_253.0279m.z   M6.32_253.0279m.z  4480  -0.2170738 0.098925234  0.025
M11.96_279.1094m.z M11.96_279.1094m.z  4354  -0.2169540 0.068684211  0.015
M3.51_120.9963m.z   M3.51_120.9963m.z  6094  -0.2168458 0.090787524  0.022
M10.24_190.0952n     M10.24_190.0952n   175  -0.2166278 0.072017009  0.016
M7.39_565.3019m.z   M7.39_565.3019m.z  3442  -0.2165517 0.039517333  0.007
M1.84_152.0449n       M1.84_152.0449n  1051  -0.2155987 0.096166562  0.024
M2.45_203.0813m.z   M2.45_203.0813m.z  6082  -0.2151362 0.078731405  0.018
M5.31_261.1233m.z   M5.31_261.1233m.z  4268  -0.2150428 0.102055624  0.026
M10.92_422.2161n     M10.92_422.2161n  2088  -0.2149374 0.081864993  0.019
M0.69_221.0330m.z   M0.69_221.0330m.z  1040  -0.2146331 0.102055624  0.026
M8.65_134.0810m.z   M8.65_134.0810m.z  3704  -0.2145402 0.087686391  0.021
M1.99_409.1687m.z   M1.99_409.1687m.z  4556  -0.2143511 0.061614179  0.013
M6.95_245.1392m.z   M6.95_245.1392m.z  4318  -0.2141028 0.118988290  0.032
M5.87_350.1742n       M5.87_350.1742n  1862  -0.2138515 0.081864993  0.019
M8.43_323.1859m.z   M8.43_323.1859m.z  5675  -0.2136979 0.081864993  0.019
M6.97_275.0229m.z   M6.97_275.0229m.z  5269  -0.2133552 0.065043160  0.014
M0.62_169.0851n       M0.62_169.0851n  2215  -0.2132892 0.078731405  0.018
M1.43_213.1494m.z   M1.43_213.1494m.z   567  -0.2132237 0.084793057  0.020
M6.48_183.1389m.z   M6.48_183.1389m.z  4785  -0.2123547 0.121709059  0.033
M11.97_378.2073n     M11.97_378.2073n   453  -0.2121098 0.090787524  0.022
M4.73_187.0510m.z   M4.73_187.0510m.z  4909  -0.2120836 0.110419065  0.029
M2.39_244.0586n       M2.39_244.0586n   881  -0.2120812 0.068684211  0.015
M9.05_213.1496m.z   M9.05_213.1496m.z  2915  -0.2118617 0.102055624  0.026
M0.96_146.0246m.z   M0.96_146.0246m.z  2980  -0.2116949 0.078731405  0.018
M7.26_464.1905m.z   M7.26_464.1905m.z  2947  -0.2115873 0.081864993  0.019
M8.40_224.0563m.z   M8.40_224.0563m.z  3395  -0.2114923 0.098925234  0.025
M11.00_275.2015m.z M11.00_275.2015m.z  1848  -0.2114748 0.118988290  0.032
M2.99_203.0824m.z   M2.99_203.0824m.z  5336  -0.2112147 0.093696600  0.023
M2.35_499.3775m.z   M2.35_499.3775m.z  5442  -0.2110603 0.126875000  0.035
M3.94_222.1135m.z   M3.94_222.1135m.z  2129  -0.2109223 0.104943084  0.027
M12.88_282.2554n     M12.88_282.2554n   866  -0.2109136 0.090787524  0.022
M0.60_103.0400m.z   M0.60_103.0400m.z   327  -0.2105981 0.096166562  0.024
M3.25_211.0973m.z   M3.25_211.0973m.z  5667  -0.2097876 0.096166562  0.024
M7.04_403.0667m.z   M7.04_403.0667m.z  2121  -0.2096238 0.084793057  0.020
M5.21_274.1543m.z   M5.21_274.1543m.z  5766  -0.2096142 0.104943084  0.027
M4.37_172.0404m.z   M4.37_172.0404m.z  1323  -0.2094885 0.084793057  0.020
M7.89_211.1072m.z   M7.89_211.1072m.z  3286  -0.2091149 0.098925234  0.025
M5.61_386.2895m.z   M5.61_386.2895m.z  3015  -0.2090356 0.084793057  0.020
M1.98_183.1388m.z   M1.98_183.1388m.z  3958  -0.2090245 0.107513906  0.028
M7.93_228.1365n       M7.93_228.1365n  2357  -0.2079807 0.078731405  0.018
M0.97_142.0508m.z   M0.97_142.0508m.z  5971  -0.2078009 0.110419065  0.029
M9.97_307.1912m.z   M9.97_307.1912m.z  2949  -0.2074768 0.084793057  0.020
M7.91_356.1169m.z   M7.91_356.1169m.z  4080  -0.2073994 0.093696600  0.023
M11.65_129.0657m.z M11.65_129.0657m.z   775  -0.2070184 0.121709059  0.033
M3.40_126.0914m.z   M3.40_126.0914m.z  3550  -0.2068239 0.107513906  0.028
M11.37_199.1338m.z M11.37_199.1338m.z  5163  -0.2066653 0.061614179  0.013
M1.84_295.2641m.z   M1.84_295.2641m.z  5779  -0.2066033 0.104943084  0.027
M2.89_203.0824m.z   M2.89_203.0824m.z  4979  -0.2063112 0.107513906  0.028
M7.72_240.0533n       M7.72_240.0533n  4678  -0.2058164 0.081864993  0.019
M8.00_183.0157m.z   M8.00_183.0157m.z  1506  -0.2057134 0.116222550  0.031
M9.42_277.1421m.z   M9.42_277.1421m.z  5182  -0.2057079 0.096166562  0.024
M3.64_260.1165n       M3.64_260.1165n  3007  -0.2055015 0.121709059  0.033
M2.73_316.1185m.z   M2.73_316.1185m.z  4138  -0.2052482 0.087686391  0.021
M1.44_183.0981m.z   M1.44_183.0981m.z  5081  -0.2051060 0.093696600  0.023
M1.11_471.3458m.z   M1.11_471.3458m.z   964  -0.2049950 0.084793057  0.020
M2.68_244.0587n       M2.68_244.0587n  3438  -0.2049806 0.116222550  0.031
M8.71_326.1520n       M8.71_326.1520n  3120  -0.2048121 0.096166562  0.024
M5.60_85.0284m.z     M5.60_85.0284m.z  5994  -0.2047650 0.093696600  0.023
M8.40_164.0841n       M8.40_164.0841n  2738  -0.2046687 0.084793057  0.020
M8.27_331.1138m.z   M8.27_331.1138m.z  2886  -0.2040516 0.113410714  0.030
M8.24_341.2558n       M8.24_341.2558n  1835  -0.2036875 0.110419065  0.029
M12.87_535.3652m.z M12.87_535.3652m.z  3250  -0.2033830 0.090787524  0.022
M4.52_150.0774m.z   M4.52_150.0774m.z  5424  -0.2032421 0.104943084  0.027
M5.47_160.0402m.z   M5.47_160.0402m.z  5320  -0.2031989 0.113410714  0.030
M4.80_850.6667m.z   M4.80_850.6667m.z  1431  -0.2028087 0.110419065  0.029
M4.64_172.0979m.z   M4.64_172.0979m.z  5541  -0.2023959 0.102055624  0.026
M2.39_137.0605m.z   M2.39_137.0605m.z  5110  -0.2021696 0.093696600  0.023
M5.41_761.6524m.z   M5.41_761.6524m.z  5911  -0.2019251 0.126875000  0.035
M1.40_295.2637m.z   M1.40_295.2637m.z  4845  -0.2016538 0.084793057  0.020
M1.04_171.0762m.z   M1.04_171.0762m.z  3219  -0.2016072 0.118988290  0.032
M11.16_189.1234m.z M11.16_189.1234m.z  3246  -0.2014471 0.102055624  0.026
M1.59_247.1282m.z   M1.59_247.1282m.z  5999  -0.2008382 0.138971554  0.040
M7.10_102.0550m.z   M7.10_102.0550m.z  2274  -0.2007797 0.110419065  0.029
M6.28_283.1052m.z   M6.28_283.1052m.z  5488  -0.2007421 0.118988290  0.032
M4.79_876.6833m.z   M4.79_876.6833m.z  1557  -0.2007061 0.129392190  0.036
M4.90_87.0087m.z     M4.90_87.0087m.z  1958  -0.2005178 0.121709059  0.033
M11.10_211.1339m.z M11.10_211.1339m.z  3491  -0.2004311 0.065043160  0.014
M11.78_295.1932m.z M11.78_295.1932m.z  1917  -0.2000819 0.129392190  0.036
M1.46_237.1494m.z   M1.46_237.1494m.z  2462  -0.2000502 0.087686391  0.021
M5.02_286.2126m.z   M5.02_286.2126m.z  5218  -0.1999226 0.107513906  0.028
M0.96_324.2302n       M0.96_324.2302n    22  -0.1998626 0.124314335  0.034
M11.79_524.3777m.z M11.79_524.3777m.z   568  -0.1996166 0.107513906  0.028
M7.24_462.1766m.z   M7.24_462.1766m.z  2460  -0.1994846 0.113410714  0.030
M1.58_249.1856m.z   M1.58_249.1856m.z  4146  -0.1992018 0.113410714  0.030
M1.20_187.0511m.z   M1.20_187.0511m.z  4158  -0.1990347 0.096166562  0.024
M4.85_98.9841m.z     M4.85_98.9841m.z  3072  -0.1987491 0.132089376  0.037
M1.76_249.1855m.z   M1.76_249.1855m.z  5980  -0.1985540 0.132089376  0.037
M18.28_89.1074m.z   M18.28_89.1074m.z  1938  -0.1985112 0.129392190  0.036
M7.74_127.0391m.z   M7.74_127.0391m.z  6116  -0.1982116 0.126875000  0.035
M2.83_203.0824m.z   M2.83_203.0824m.z  3923  -0.1979058 0.134076667  0.038
M7.99_379.2482n       M7.99_379.2482n  1649  -0.1978587 0.110419065  0.029
M10.65_317.2076m.z M10.65_317.2076m.z  3947  -0.1977240 0.145339542  0.043
M6.49_265.1053m.z   M6.49_265.1053m.z  4644  -0.1977209 0.093696600  0.023
M1.28_241.0593m.z   M1.28_241.0593m.z  4322  -0.1973440 0.104943084  0.027
M3.33_307.2638m.z   M3.33_307.2638m.z  5404  -0.1971735 0.145339542  0.043
M5.56_232.0947n       M5.56_232.0947n  4965  -0.1971353 0.116222550  0.031
M6.55_220.0846n       M6.55_220.0846n   778  -0.1967334 0.136467769  0.039
M2.77_275.0996m.z   M2.77_275.0996m.z  2575  -0.1966371 0.116222550  0.031
M6.03_178.0508m.z   M6.03_178.0508m.z  4351  -0.1965168 0.107513906  0.028
M5.20_285.1112m.z   M5.20_285.1112m.z  4304  -0.1963083 0.141209870  0.041
M10.24_293.0728m.z M10.24_293.0728m.z  1655  -0.1961507 0.124314335  0.034
